id,name,lon,lat
930,930,-80.135842,26.595796
931,931,-80.06392,26.590718
932,932,-80.101486,26.568245
933,933,-80.103297,26.560803
934,934,-80.095669,26.560896
935,935,-80.088382,26.548375
936,936,-80.091833,26.543287
937,937,-80.10322,26.553822
938,938,-80.110594,26.540664
939,939,-80.118724,26.542457
940,940,-80.13912,26.588239
941,941,-80.166006,26.588551
942,942,-80.165001,26.579729
943,943,-80.151274,26.579704
944,944,-80.164786,26.562622
945,945,-80.138809,26.56088
946,946,-80.138794,26.553724
947,947,-80.135429,26.545065
948,948,-80.126823,26.544352
949,949,-80.167336,26.550747
950,950,-80.159896,26.533618
951,951,-80.144325,26.533098
952,952,-80.143202,26.524316
953,953,-80.143182,26.516895
954,954,-80.1352,26.516955
955,955,-80.161932,26.524141
956,956,-80.159847,26.516387
957,957,-80.151594,26.516542
958,958,-80.168481,26.517365
959,959,-80.127169,26.502385
960,960,-80.126799,26.487683
961,961,-80.143174,26.49495
962,962,-80.143099,26.487605
963,963,-80.134933,26.48764
964,964,-80.15992,26.486695
965,965,-80.155123,26.470771
966,966,-80.144044,26.480159
967,967,-80.14295,26.472715
968,968,-80.134732,26.472613
969,969,-80.142942,26.465108
970,970,-80.143033,26.457547
971,971,-80.14283,26.450174
972,972,-80.126072,26.429892
973,973,-80.132032,26.427947
974,974,-80.143073,26.433509
975,975,-80.119976,26.524208
976,976,-80.114968,26.518659
977,977,-80.106411,26.519952
978,978,-80.106375,26.434153
979,979,-80.110405,26.410519
980,980,-80.126272,26.408351
981,981,-80.138151,26.420496
982,982,-80.137431,26.430254
983,983,-80.150327,26.405646
984,984,-80.134171,26.400807
985,985,-80.144641,26.398062
986,986,-80.110535,26.376288
987,987,-80.269475,26.665131
988,988,-80.276625,26.675547
989,989,-80.291295,26.675398
990,990,-80.291906,26.660512
991,991,-80.279102,26.660006
992,992,-80.2693,26.656369
993,993,-80.263007,26.657682
994,994,-80.254306,26.660812
995,995,-80.255698,26.647072
996,996,-80.264474,26.646747
997,997,-80.277249,26.64539
998,998,-80.292692,26.638426
999,999,-80.277948,26.630588
1000,1000,-80.26139,26.630099
1001,1001,-80.260315,26.639426
1002,1002,-80.244434,26.641899
1003,1003,-80.244945,26.67187
1004,1004,-80.237359,26.652216
1005,1005,-80.228772,26.644303
1006,1006,-80.207005,26.660754
1007,1007,-80.214037,26.654532
1008,1008,-80.20486,26.652517
1009,1009,-80.200984,26.677587
1010,1010,-80.200672,26.66554
1011,1011,-80.192518,26.652622
1012,1012,-80.182296,26.628345
1013,1013,-80.185582,26.620953
1014,1014,-80.178105,26.620929
1015,1015,-80.197085,26.628252
1016,1016,-80.201514,26.621019
1017,1017,-80.194093,26.620702
1018,1018,-80.211953,26.625408
1019,1019,-80.228464,26.625498
1020,1020,-80.229047,26.614329
1021,1021,-80.213472,26.599105
1022,1022,-80.230097,26.589621
1023,1023,-80.264306,26.595687
1024,1024,-80.19731,26.596653
1025,1025,-80.181548,26.596486
1026,1026,-80.189774,26.578889
1027,1027,-80.197162,26.553684
1028,1028,-80.197014,26.547189
1029,1029,-80.181135,26.553851
1030,1030,-80.180948,26.54449
1031,1031,-80.214027,26.459741
1032,1032,-80.215695,26.445877
1033,1033,-80.219828,26.412794
1034,1034,-80.195654,26.397595
1035,1035,-80.184565,26.369737
1036,1036,-80.201296,26.36973
1037,1037,-80.234616,26.373152
1038,1038,-80.214923,26.368954
1039,1039,-80.205771,26.370999
1040,1040,-80.228759,26.341909
1041,1041,-80.242882,26.357087
1042,1042,-80.269376,26.355636
1043,1043,-80.220768,26.335916
1044,1044,-80.221021,26.344021
1045,1045,-80.221305,26.356193
1046,1046,-80.201168,26.366049
1047,1047,-80.182082,26.366029
1048,1048,-80.170683,26.783764
1049,1049,-80.179477,26.743438
1050,1050,-80.207286,26.743331
1051,1051,-80.240342,26.728318
1052,1052,-80.255239,26.719951
1053,1053,-80.311363,26.715139
1054,1054,-80.310885,26.730518
1055,1055,-80.321775,26.730679
1056,1056,-80.346565,26.731605
1057,1057,-80.334012,26.74547
1058,1058,-80.324958,26.758985
1059,1059,-80.347257,26.697196
1060,1060,-80.346929,26.716975
1061,1061,-80.256191,26.697163
1062,1062,-80.262744,26.685145
1063,1063,-80.20465,26.704498
1064,1064,-80.178199,26.70411
1065,1065,-80.17879,26.695268
1066,1066,-80.281429,26.81824
1067,1067,-80.239108,26.94969
1068,1068,-80.114828,26.849294
1069,1069,-80.312288,26.780876
1070,1070,-80.285589,26.803815
1071,1071,-80.286305,26.787916
1072,1072,-80.269926,26.787781
1073,1073,-80.25298,26.803537
1074,1074,-80.253569,26.787807
1075,1075,-80.237501,26.78782
1076,1076,-80.238454,26.773212
1077,1077,-80.254529,26.773238
1078,1078,-80.290462,26.771741
1079,1079,-80.271229,26.757889
1080,1080,-80.280139,26.73933
1081,1081,-80.285095,26.721196
1082,1082,-80.301714,26.731903
1083,1083,-80.305066,26.714817
1084,1084,-80.274287,26.697458
1085,1085,-80.27896,26.68552
1086,1086,-80.290513,26.685807
1087,1087,-80.290006,26.697697
1088,1088,-80.303619,26.695083
1089,1089,-80.255321,26.758213
1090,1090,-80.255827,26.742961
1091,1091,-80.239717,26.743505
1092,1092,-80.223597,26.743531
1093,1093,-80.176345,26.71585
1094,1094,-80.262057,26.615208
1095,1095,-80.284501,26.616277
1096,1096,-80.120388,26.509852
1097,1097,-80.212455,26.397035
1098,1098,-80.229334,26.394652
1099,1099,-80.216331,26.388182
1100,1100,-80.208726,26.388124
1101,1101,-80.240547,26.697802
1102,1102,-80.240198,26.68302
1103,1103,-80.148869,26.938327
1104,1104,-80.132824,26.981315
1105,1105,-80.144627,26.976406
1106,1106,-80.149999,26.963634
1107,1107,-80.113269,26.711249
1108,1108,-80.050056,26.725281
1109,1109,-80.04915,26.723204
1110,1110,-80.054419,26.71735
1111,1111,-80.054424,26.712879
1112,1112,-80.060527,26.706745
1113,1113,-80.229968,26.732248
1114,1114,-80.230781,26.715528
1115,1115,-80.229968,26.708301
1116,1116,-80.138406,26.616978
1117,1117,-80.14411,26.617369
1118,1118,-80.142767,26.609882
1119,1119,-80.228366,26.633038
1120,1120,-80.087677,26.953503
1121,1121,-80.153372,26.950276
1122,1122,-80.140106,26.964747
1123,1123,-80.137971,26.954541
1124,1124,-80.112799,26.938346
1125,1125,-80.123678,26.888711
1126,1126,-80.115642,26.893132
1127,1127,-80.10031,26.844497
1128,1128,-80.106236,26.881116
1129,1129,-80.106351,26.876969
1130,1130,-80.110506,26.876047
1131,1131,-80.110691,26.868734
1132,1132,-80.106572,26.869607
1133,1133,-80.099575,26.890479
1134,1134,-80.098906,26.895919
1135,1135,-80.105376,26.903418
1136,1136,-80.10731,26.89209
1137,1137,-80.106798,26.907865
1138,1138,-80.09853,26.914831
1139,1139,-80.107972,26.930388
1140,1140,-80.090269,26.940978
1141,1141,-80.092671,26.932862
1142,1142,-80.086253,26.890142
1143,1143,-80.068785,26.867642
1144,1144,-80.069451,26.859676
1145,1145,-80.093089,26.847767
1146,1146,-80.090128,26.85208
1147,1147,-80.077109,26.850801
1148,1148,-80.079515,26.845752
1149,1149,-80.069439,26.852106
1150,1150,-80.072807,26.938438
1151,1151,-80.078121,26.93722
1152,1152,-80.075616,26.934434
1153,1153,-80.078599,26.93312
1154,1154,-80.073736,26.930777
1155,1155,-80.071637,26.923879
1156,1156,-80.075518,26.915145
1157,1157,-80.056641,26.848065
1158,1158,-80.071358,26.841923
1159,1159,-80.069164,26.839053
1160,1160,-80.069494,26.833146
1161,1161,-80.091645,26.841517
1162,1162,-80.085851,26.839544
1163,1163,-80.074339,26.84225
1164,1164,-80.075029,26.839111
1165,1165,-80.091112,26.834756
1166,1166,-80.086778,26.831334
1167,1167,-80.073592,26.834689
1168,1168,-80.088662,26.827131
1169,1169,-80.086263,26.829292
1170,1170,-80.101569,26.831637
1171,1171,-80.095844,26.83445
1172,1172,-80.118852,26.801976
1173,1173,-80.111055,26.790873
1174,1174,-80.103115,26.785221
1175,1175,-80.111946,26.771114
1176,1176,-80.060377,26.801276
1177,1177,-80.05964,26.795531
1178,1178,-80.071819,26.788784
1179,1179,-80.07869,26.789431
1180,1180,-80.080692,26.783713
1181,1181,-80.077424,26.796739
1182,1182,-80.087124,26.790217
1183,1183,-80.094583,26.775262
1184,1184,-80.082159,26.778623
1185,1185,-80.087469,26.773199
1186,1186,-80.081112,26.773058
1187,1187,-80.086741,26.761857
1188,1188,-80.069804,26.75906
1189,1189,-80.067124,26.756794
1190,1190,-80.062106,26.742874
1191,1191,-80.094678,26.714312
1192,1192,-80.098132,26.710466
1193,1193,-80.109621,26.710092
1194,1194,-80.11274,26.7205
1195,1195,-80.116894,26.719746
1196,1196,-80.106484,26.715174
1197,1197,-80.115609,26.72778
1198,1198,-80.111955,26.725268
1199,1199,-80.116563,26.723377
1200,1200,-80.094405,26.757755
1201,1201,-80.129156,26.738088
1202,1202,-80.119908,26.746464
1203,1203,-80.09348,26.71346
1204,1204,-80.096576,26.70999
1205,1205,-80.092439,26.710109
1206,1206,-80.083419,26.719399
1207,1207,-80.085279,26.71678
1208,1208,-80.07878,26.721477
1209,1209,-80.062835,26.712995
1210,1210,-80.063652,26.707674
1211,1211,-80.063462,26.722125
1212,1212,-80.06445,26.717179
1213,1213,-80.065011,26.729362
1214,1214,-80.06502,26.726615
1215,1215,-80.064768,26.725254
1216,1216,-80.062516,26.729471
1217,1217,-80.060305,26.729115
1218,1218,-80.058222,26.729685
1219,1219,-80.059951,26.725982
1220,1220,-80.054899,26.725902
1221,1221,-80.048811,26.717065
1222,1222,-80.051195,26.717418
1223,1223,-80.051223,26.716495
1224,1224,-80.052428,26.723448
1225,1225,-80.052511,26.721191
1226,1226,-80.052582,26.71917
1227,1227,-80.054531,26.719162
1228,1228,-80.06164,26.722467
1229,1229,-80.05863,26.722292
1230,1230,-80.056409,26.721483
1231,1231,-80.056201,26.71789
1232,1232,-80.059529,26.718139
1233,1233,-80.056108,26.715318
1234,1234,-80.054362,26.715272
1235,1235,-80.054398,26.713897
1236,1236,-80.0527,26.713854
1237,1237,-80.051242,26.71478
1238,1238,-80.050272,26.714672
1239,1239,-80.048647,26.715057
1240,1240,-80.048476,26.712206
1241,1241,-80.051272,26.713815
1242,1242,-80.051305,26.71278
1243,1243,-80.051332,26.711771
1244,1244,-80.050111,26.7117
1245,1245,-80.051085,26.710774
1246,1246,-80.057843,26.71399
1247,1247,-80.060326,26.71406
1248,1248,-80.062225,26.712257
1249,1249,-80.060345,26.713044
1250,1250,-80.057867,26.712977
1251,1251,-80.05617,26.712928
1252,1252,-80.056196,26.711926
1253,1253,-80.057893,26.711975
1254,1254,-80.06037,26.712044
1255,1255,-80.060394,26.711058
1256,1256,-80.057919,26.710988
1257,1257,-80.05622,26.710938
1258,1258,-80.058019,26.707213
1259,1259,-80.05631,26.707124
1260,1260,-80.054493,26.709916
1261,1261,-80.054524,26.709
1262,1262,-80.052833,26.70895
1263,1263,-80.054544,26.708049
1264,1264,-80.052846,26.708131
1265,1265,-80.052863,26.707384
1266,1266,-80.054577,26.706973
1267,1267,-80.052854,26.706658
1268,1268,-80.05293,26.705884
1269,1269,-80.054601,26.705955
1270,1270,-80.048432,26.7081
1271,1271,-80.051279,26.707353
1272,1272,-80.051305,26.706601
1273,1273,-80.051326,26.705826
1274,1274,-80.049723,26.7058
1275,1275,-80.049474,26.699708
1276,1276,-80.05463,26.705125
1277,1277,-80.054725,26.702053
1278,1278,-80.053995,26.698026
1279,1279,-80.064689,26.693476
1280,1280,-80.078076,26.702053
1281,1281,-80.08091,26.705566
1282,1282,-80.081693,26.701797
1283,1283,-80.083942,26.702997
1284,1284,-80.085783,26.701811
1285,1285,-80.109181,26.701205
1286,1286,-80.093526,26.697058
1287,1287,-80.091907,26.693523
1288,1288,-80.084369,26.695431
1289,1289,-80.082563,26.69204
1290,1290,-80.125625,26.70464
1291,1291,-80.115406,26.701321
1292,1292,-80.118164,26.69584
1293,1293,-80.123871,26.69416
1294,1294,-80.159203,26.681628
1295,1295,-80.055247,26.672314
1296,1296,-80.048218,26.657718
1297,1297,-80.055136,26.658034
1298,1298,-80.110501,26.666238
1299,1299,-80.118603,26.653586
1300,1300,-80.118522,26.649962
1301,1301,-80.114435,26.649862
1302,1302,-80.1246,26.65012
1303,1303,-80.132718,26.650352
1304,1304,-80.139225,26.645018
1305,1305,-80.110435,26.653389
1306,1306,-80.110095,26.649753
1307,1307,-80.106015,26.649646
1308,1308,-80.094191,26.652916
1309,1309,-80.090143,26.652775
1310,1310,-80.094139,26.649246
1311,1311,-80.090081,26.649106
1312,1312,-80.100149,26.64582
1313,1313,-80.10057,26.642118
1314,1314,-80.09245,26.64144
1315,1315,-80.083202,26.635879
1316,1316,-80.084076,26.6526
1317,1317,-80.073782,26.622793
1318,1318,-80.071281,26.620251
1319,1319,-80.071856,26.617778
1320,1320,-80.077216,26.62719
1321,1321,-80.078901,26.618045
1322,1322,-80.08612,26.618345
1323,1323,-80.085584,26.630317
1324,1324,-80.092843,26.626813
1325,1325,-80.09427,26.623178
1326,1326,-80.093067,26.618559
1327,1327,-80.100946,26.627113
1328,1328,-80.109112,26.627491
1329,1329,-80.117257,26.627656
1330,1330,-80.125292,26.632379
1331,1331,-80.133774,26.630201
1332,1332,-80.133893,26.627638
1333,1333,-80.134019,26.623606
1334,1334,-80.134234,26.619951
1335,1335,-80.142066,26.629187
1336,1336,-80.15546,26.641655
1337,1337,-80.148915,26.629968
1338,1338,-80.148601,26.624775
1339,1339,-80.147649,26.620254
1340,1340,-80.126888,26.592842
1341,1341,-80.131895,26.616411
1342,1342,-80.109946,26.605314
1343,1343,-80.091603,26.599329
1344,1344,-80.09473,26.58905
1345,1345,-80.113578,26.59059
1346,1346,-80.067228,26.612813
1347,1347,-80.057645,26.64175
1348,1348,-80.057855,26.634982
1349,1349,-80.054381,26.63482
1350,1350,-80.055681,26.625097
1351,1351,-80.047673,26.636469
1352,1352,-80.047452,26.629003
1353,1353,-80.048695,26.597513
1354,1354,-80.040043,26.613664
1355,1355,-80.039285,26.5886
1356,1356,-80.048859,26.585505
1357,1357,-80.051631,26.5575
1358,1358,-80.05353,26.543112
1359,1359,-80.095791,26.575723
1360,1360,-80.108732,26.560515
1361,1361,-80.113268,26.560724
1362,1362,-80.078465,26.542031
1363,1363,-80.08382,26.54266
1364,1364,-80.077512,26.554138
1365,1365,-80.092743,26.548294
1366,1366,-80.093816,26.542462
1367,1367,-80.098496,26.543581
1368,1368,-80.103054,26.541739
1369,1369,-80.108069,26.553406
1370,1370,-80.114345,26.575555
1371,1371,-80.15534,26.540904
1372,1372,-80.126866,26.537047
1373,1373,-80.155673,26.501764
1374,1374,-80.134832,26.509409
1375,1375,-80.135323,26.502026
1376,1376,-80.125171,26.459466
1377,1377,-80.137104,26.461806
1378,1378,-80.157126,26.446392
1379,1379,-80.167512,26.450893
1380,1380,-80.173309,26.449914
1381,1381,-80.152745,26.427833
1382,1382,-80.08233,26.529906
1383,1383,-80.096048,26.529689
1384,1384,-80.121204,26.529963
1385,1385,-80.092256,26.524142
1386,1386,-80.096238,26.524427
1387,1387,-80.086243,26.526045
1388,1388,-80.089241,26.525965
1389,1389,-80.081838,26.523772
1390,1390,-80.055221,26.535875
1391,1391,-80.056864,26.517681
1392,1392,-80.069859,26.50502
1393,1393,-80.061651,26.504738
1394,1394,-80.058735,26.503483
1395,1395,-80.063563,26.481235
1396,1396,-80.065147,26.466495
1397,1397,-80.065907,26.452789
1398,1398,-80.067435,26.428186
1399,1399,-80.068616,26.489162
1400,1400,-80.065222,26.488215
1401,1401,-80.068362,26.466156
1402,1402,-80.071376,26.466474
1403,1403,-80.072451,26.451417
1404,1404,-80.072079,26.456289
1405,1405,-80.069142,26.455185
1406,1406,-80.06957,26.449718
1407,1407,-80.110362,26.480201
1408,1408,-80.076463,26.479977
1409,1409,-80.077492,26.467402
1410,1410,-80.074445,26.463277
1411,1411,-80.077029,26.45069
1412,1412,-80.091743,26.449873
1413,1413,-80.117182,26.463422
1414,1414,-80.112732,26.459741
1415,1415,-80.120439,26.455885
1416,1416,-80.115296,26.455177
1417,1417,-80.120617,26.441418
1418,1418,-80.112035,26.44044
1419,1419,-80.086538,26.432421
1420,1420,-80.086426,26.427086
1421,1421,-80.074488,26.426935
1422,1422,-80.100594,26.411306
1423,1423,-80.100664,26.40381
1424,1424,-80.103856,26.405141
1425,1425,-80.107248,26.408965
1426,1426,-80.110088,26.405188
1427,1427,-80.11929,26.408225
1428,1428,-80.120575,26.401715
1429,1429,-80.115891,26.397576
1430,1430,-80.106403,26.395131
1431,1431,-80.102247,26.391917
1432,1432,-80.118742,26.390589
1433,1433,-80.123643,26.392069
1434,1434,-80.149097,26.420448
1435,1435,-80.149428,26.413006
1436,1436,-80.139558,26.385424
1437,1437,-80.144494,26.384335
1438,1438,-80.141358,26.3803
1439,1439,-80.086633,26.412007
1440,1440,-80.080045,26.413625
1441,1441,-80.088618,26.354669
1442,1442,-80.088814,26.351434
1443,1443,-80.095571,26.341976
1444,1444,-80.076738,26.413888
1445,1445,-80.075223,26.409958
1446,1446,-80.070234,26.414768
1447,1447,-80.064842,26.418945
1448,1448,-80.066349,26.408159
1449,1449,-80.069966,26.372886
1450,1450,-80.068812,26.381924
1451,1451,-80.081802,26.366121
1452,1452,-80.085066,26.35144
1453,1453,-80.087138,26.35139
1454,1454,-80.167714,26.366409
1455,1455,-80.106196,26.35977
1456,1456,-80.20663,26.670896
1457,1457,-80.212044,26.637987
1458,1458,-80.179236,26.402383
1459,1459,-80.19532,26.405159
1460,1460,-80.195135,26.402331
1461,1461,-80.184574,26.375335
1462,1462,-80.176442,26.36974
1463,1463,-80.216136,26.378647
1464,1464,-80.214879,26.334153
1465,1465,-80.210932,26.338202
1466,1466,-80.215002,26.344121
1467,1467,-80.207192,26.346999
1468,1468,-80.192771,26.36603
1469,1469,-80.175417,26.365549
1470,1470,-80.184351,26.361827
1471,1471,-80.176368,26.362382
1472,1472,-80.196095,26.348419
1473,1473,-80.192291,26.331534
1474,1474,-80.189717,26.329143
1475,1475,-80.201032,26.329403
1476,1476,-80.201411,26.333494
1477,1477,-80.152313,26.833047
1478,1478,-80.14466,26.818417
1479,1479,-80.133412,26.81126
1480,1480,-80.143085,26.795555
1481,1481,-80.151059,26.730504
1482,1482,-80.22714,26.715449
1483,1483,-80.231342,26.705007
1484,1484,-80.23148,26.701315
1485,1485,-80.231714,26.695262
1486,1486,-80.216693,26.685983
1487,1487,-80.212207,26.6846
1488,1488,-80.206878,26.687968
1489,1489,-80.206618,26.6987
1490,1490,-80.171787,26.703574
1491,1491,-80.172992,26.695571
1492,1492,-80.165902,26.692974
1493,1493,-80.159783,26.695809
1494,1494,-80.170028,26.688233
1495,1495,-80.162646,26.689059
1496,1496,-80.19593,26.683443
1497,1497,-80.20057,26.682184
1498,1498,-80.200271,26.686041
1499,1499,-80.199663,26.689883
1500,1500,-80.194135,26.689707
1501,1501,-80.187437,26.689837
1502,1502,-80.221324,26.796459
1503,1503,-80.12348,26.940555
1504,1504,-80.12822,26.932931
1505,1505,-80.128541,26.929302
1506,1506,-80.132822,26.925978
1507,1507,-80.113556,26.925083
1508,1508,-80.130234,26.916458
1509,1509,-80.110094,26.839831
1510,1510,-80.106038,26.839782
1511,1511,-80.360728,26.756951
1512,1512,-80.182097,26.687935
1513,1513,-80.177319,26.690046
1514,1514,-80.176093,26.685892
1515,1515,-80.178614,26.68292
1516,1516,-80.175626,26.681033
1517,1517,-80.198987,26.351237
1518,1518,-80.133238,26.899589
1519,1519,-80.075771,26.859975
1520,1520,-80.087508,26.862905
1521,1521,-80.081953,26.828254
1522,1522,-80.119224,26.836191
1523,1523,-80.108302,26.824885
1524,1524,-80.1049,26.758692
1525,1525,-80.105041,26.701203
1526,1526,-80.133367,26.637479
1527,1527,-80.143875,26.637891
1528,1528,-80.147628,26.552325
1529,1529,-80.141808,26.541918
1530,1530,-80.148199,26.548766
1531,1531,-80.168551,26.540797
1532,1532,-80.168522,26.53355
1533,1533,-80.139941,26.480184
1534,1534,-80.215154,26.663042
1535,1535,-80.207265,26.656048
1536,1536,-80.192647,26.674959
1537,1537,-80.199719,26.658123
1538,1538,-80.178187,26.652733
1539,1539,-80.180513,26.369721
1540,1540,-80.197001,26.369735
1541,1541,-80.243144,26.345184
1542,1542,-80.196852,26.366036
1543,1543,-80.115167,26.842177
1544,1544,-80.119406,26.840506
1545,1545,-80.204449,26.385664
1546,1546,-80.139399,26.938801
1547,1547,-80.134972,26.939765
1548,1548,-80.11733,26.711571
1549,1549,-80.115056,26.707772
1550,1550,-80.050109,26.726546
1551,1551,-80.050396,26.721476
1552,1552,-80.048236,26.719918
1553,1553,-80.050611,26.720043
1554,1554,-80.0509,26.718934
1555,1555,-80.052598,26.71817
1556,1556,-80.05262,26.717451
1557,1557,-80.052636,26.716542
1558,1558,-80.052727,26.712825
1559,1559,-80.052761,26.711818
1560,1560,-80.05445,26.711875
1561,1561,-80.054474,26.710885
1562,1562,-80.052783,26.710834
1563,1563,-80.060488,26.709104
1564,1564,-80.229982,26.724066
1565,1565,-80.139851,26.612967
1566,1566,-80.144225,26.613628
1567,1567,-80.11684,26.919293
1568,1568,-80.115542,26.908465
1569,1569,-80.115486,26.902101
1570,1570,-80.107616,26.917338
1571,1571,-80.103327,26.916404
1572,1572,-80.080949,26.6802
1573,1573,-80.140919,26.659796
1574,1574,-80.077511,26.635708
1575,1575,-80.07264,26.610752
1576,1576,-80.15557,26.552827
1577,1577,-80.151221,26.478284
1578,1578,-80.097603,26.429587
1579,1579,-80.119679,26.434082
1580,1580,-80.120285,26.437592
1581,1581,-80.197227,26.561109
1582,1582,-80.177273,26.572482
1583,1583,-80.191897,26.442478
1584,1584,-80.200216,26.441711
1585,1585,-80.311004,26.688374
1586,1586,-80.155864,26.706398
1587,1587,-80.147959,26.705844
1588,1588,-80.127275,26.938329
1589,1589,-80.164361,26.570318
1590,1590,-80.15194,26.487712
1591,1591,-80.211875,26.630102
1592,1592,-80.21387,26.581781
1593,1593,-80.271889,26.746672
1594,1594,-80.297408,26.714191
1595,1595,-80.170088,26.457402
1596,1596,-80.065196,26.809181
1597,1597,-80.185597,26.706887
1598,1598,-80.15266,26.704184
1599,1599,-80.198342,26.706956
1600,1600,-80.108218,26.671692
1601,1601,-80.583259,26.523987
1602,1602,-80.441299,26.770498
1603,1603,-80.482158,26.700825
1604,1604,-80.596811,26.919402
1605,1605,-80.619782,26.868166
1606,1606,-80.630722,26.857961
1607,1607,-80.65135,26.805007
1608,1608,-80.657384,26.822391
1609,1609,-80.674162,26.766243
1610,1610,-80.634662,26.76501
1611,1611,-80.649501,26.736446
1612,1612,-80.672614,26.71944
1613,1613,-80.665034,26.691478
1614,1614,-80.670897,26.692097
1615,1615,-80.677976,26.707691
1616,1616,-80.685951,26.696742
1617,1617,-80.715069,26.724488
1618,1618,-80.719743,26.682982
1619,1619,-80.686141,26.692343
1620,1620,-80.676254,26.687903
1621,1621,-80.669953,26.684664
1622,1622,-80.674409,26.674871
1623,1623,-80.66524,26.683548
1624,1624,-80.66285,26.656687
1625,1625,-80.674894,26.656901
1626,1626,-80.77169,26.630857
1627,1627,-80.787355,26.673837
1628,1628,-80.768524,26.846959
1629,1629,-80.855938,26.671809
1630,1630,-80.791891,26.543125
1631,1631,-80.337229,26.50597
1632,1632,-80.463344,26.383471
1633,1633,-80.422393,26.651782
1634,1634,-80.582945,26.711272
1635,1635,-80.459118,26.898956
1636,1636,-80.593729,26.857228
1637,1637,-80.636573,26.84766
1638,1638,-80.606485,26.828555
1639,1639,-80.632815,26.83466
1640,1640,-80.640852,26.834549
1641,1641,-80.648657,26.833215
1642,1642,-80.639377,26.819593
1643,1643,-80.628863,26.79829
1644,1644,-80.652337,26.791149
1645,1645,-80.654632,26.817026
1646,1646,-80.663338,26.82059
1647,1647,-80.668653,26.817596
1648,1648,-80.662644,26.808974
1649,1649,-80.682064,26.808151
1650,1650,-80.668879,26.793601
1651,1651,-80.685594,26.792271
1652,1652,-80.693201,26.78484
1653,1653,-80.656612,26.776706
1654,1654,-80.673606,26.737272
1655,1655,-80.690654,26.734013
1656,1656,-80.582024,26.769987
1657,1657,-80.517219,26.750566
1658,1658,-80.62338,26.73685
1659,1659,-80.623276,26.711372
1660,1660,-80.643346,26.70401
1661,1661,-80.580523,26.675155
1662,1662,-80.643317,26.718706
1663,1663,-80.65898,26.718077
1664,1664,-80.664797,26.723649
1665,1665,-80.669252,26.715562
1666,1666,-80.671029,26.705255
1667,1667,-80.659769,26.708192
1668,1668,-80.659611,26.700949
1669,1669,-80.67216,26.698536
1670,1670,-80.680028,26.718541
1671,1671,-80.66167,26.686313
1672,1672,-80.656187,26.689129
1673,1673,-80.643601,26.694957
1674,1674,-80.643718,26.684134
1675,1675,-80.624562,26.682591
1676,1676,-80.676059,26.693534
1677,1677,-80.677701,26.700803
1678,1678,-80.681894,26.698634
1679,1679,-80.680596,26.694762
1680,1680,-80.688835,26.704707
1681,1681,-80.697266,26.715155
1682,1682,-80.741045,26.667435
1683,1683,-80.720639,26.665928
1684,1684,-80.721602,26.66222
1685,1685,-80.71826,26.656817
1686,1686,-80.713806,26.662533
1687,1687,-80.714858,26.666231
1688,1688,-80.710237,26.666119
1689,1689,-80.710185,26.658874
1690,1690,-80.717189,26.662082
1691,1691,-80.688144,26.686493
1692,1692,-80.688742,26.680257
1693,1693,-80.688873,26.676476
1694,1694,-80.691349,26.669512
1695,1695,-80.701024,26.667018
1696,1696,-80.703169,26.684771
1697,1697,-80.706142,26.702136
1698,1698,-80.691839,26.695155
1699,1699,-80.68177,26.691252
1700,1700,-80.682163,26.686913
1701,1701,-80.680223,26.683837
1702,1702,-80.674884,26.684085
1703,1703,-80.673063,26.680375
1704,1704,-80.681171,26.680359
1705,1705,-80.682448,26.676714
1706,1706,-80.68201,26.669416
1707,1707,-80.676486,26.66615
1708,1708,-80.672773,26.667992
1709,1709,-80.664747,26.680276
1710,1710,-80.657947,26.679572
1711,1711,-80.668376,26.674769
1712,1712,-80.668608,26.667591
1713,1713,-80.66039,26.671135
1714,1714,-80.646893,26.662489
1715,1715,-80.633245,26.666483
1716,1716,-80.494203,26.605538
1717,1717,-80.630736,26.649288
1718,1718,-80.602989,26.639362
1719,1719,-80.65171,26.631936
1720,1720,-80.683077,26.656618
1721,1721,-80.692736,26.631331
1722,1722,-80.69725,26.658441
1723,1723,-80.735192,26.404141
1724,1724,-80.539731,26.850801
1725,1725,-80.114409,26.671835
1726,1726,-80.118501,26.671927
1727,1727,-80.11836,26.675797
1728,1728,-80.238579,26.670506
1729,1729,-80.242615,26.679294
1730,1730,-80.248217,26.671021
1731,1731,-80.245679,26.675657
1732,1732,-80.249484,26.67521
1733,1733,-80.255029,26.679569
1734,1734,-80.263945,26.671198
1735,1735,-80.263111,26.679908
1736,1736,-80.240308,26.657918
1737,1737,-80.192687,26.533254
1738,1738,-80.198843,26.523916
1739,1739,-80.190537,26.52393
1740,1740,-80.17613,26.516749
1741,1741,-80.183699,26.516139
1742,1742,-80.184377,26.523967
1743,1743,-80.186576,26.533309
1744,1744,-80.197018,26.541571
1745,1745,-80.199981,26.464868
1746,1746,-80.191557,26.464946
1747,1747,-80.191452,26.457432
1748,1748,-80.200211,26.449827
1749,1749,-80.14165,26.375075
1750,1750,-80.1129,26.363234
1751,1751,-80.1036,26.362232
1752,1752,-80.108047,26.362494
1753,1753,-80.131961,26.352293
1754,1754,-80.13651,26.361998
1755,1755,-80.169404,26.369245
1756,1756,-80.093622,26.611419
1757,1757,-80.091772,26.607826
1758,1758,-80.080037,26.630214
1759,1759,-80.081981,26.626519
1760,1760,-80.116602,26.644318
